timestamp,level,user_id,action,status,message
2025-08-25 12:59:58,WARN,user33,logout,success,logout action success
2025-08-25 12:00:14,DEBUG,user40,view_page,fail,view_page action fail
2025-08-25 12:01:03,WARN,user2,view_page,success,view_page action success
2025-08-25 12:02:37,ERROR,user47,download_file,success,download_file action success
2025-08-25 12:03:58,ERROR,user44,logout,success,logout action success
2025-08-25 12:04:36,INFO,user39,download_file,success,download_file action success
2025-08-25 12:05:56,DEBUG,user5,click_button,success,click_button action success
2025-08-25 12:06:35,DEBUG,user22,click_button,fail,click_button action fail
2025-08-25 12:07:21,INFO,user27,download_file,fail,download_file action fail
2025-08-25 12:08:33,INFO,user27,download_file,fail,download_file action fail
2025-08-25 12:09:07,ERROR,user23,download_file,fail,download_file action fail
2025-08-25 12:10:36,WARN,user37,click_button,success,click_button action success
2025-08-25 12:11:33,DEBUG,user4,upload_file,success,upload_file action success
2025-08-25 12:12:26,ERROR,user8,view_page,success,view_page action success
2025-08-25 12:13:44,ERROR,user9,logout,fail,logout action fail
2025-08-25 12:14:15,DEBUG,user39,upload_file,fail,upload_file action fail
2025-08-25 12:15:41,INFO,user11,view_page,fail,view_page action fail
2025-08-25 12:16:53,DEBUG,user18,click_button,fail,click_button action fail
2025-08-25 12:17:23,INFO,user26,download_file,fail,download_file action fail
2025-08-25 12:18:53,DEBUG,user45,view_page,fail,view_page action fail
2025-08-25 12:19:07,WARN,user3,login,fail,login action fail
2025-08-25 12:20:55,DEBUG,user32,view_page,fail,view_page action fail
2025-08-25 12:21:58,DEBUG,user41,download_file,fail,download_file action fail
2025-08-25 12:22:50,INFO,user3,login,success,login action success
2025-08-25 12:23:46,DEBUG,user35,download_file,success,download_file action success
2025-08-25 12:24:19,WARN,user32,login,success,login action success
2025-08-25 12:25:45,ERROR,user21,logout,fail,logout action fail
2025-08-25 12:26:25,DEBUG,user10,view_page,fail,view_page action fail
2025-08-25 12:27:10,WARN,user30,click_button,fail,click_button action fail
2025-08-25 12:28:14,ERROR,user45,upload_file,fail,upload_file action fail
2025-08-25 12:29:50,DEBUG,user50,logout,fail,logout action fail
2025-08-25 12:30:01,INFO,user4,download_file,fail,download_file action fail
2025-08-25 12:31:56,DEBUG,user28,logout,success,logout action success
2025-08-25 12:32:53,ERROR,user16,click_button,success,click_button action success
2025-08-25 12:33:46,DEBUG,user40,login,fail,login action fail
2025-08-25 12:34:51,WARN,user49,download_file,fail,download_file action fail
2025-08-25 12:35:01,DEBUG,user48,logout,success,logout action success
2025-08-25 12:36:59,WARN,user21,view_page,fail,view_page action fail
2025-08-25 12:37:08,INFO,user2,upload_file,success,upload_file action success
2025-08-25 12:38:26,ERROR,user15,download_file,fail,download_file action fail
2025-08-25 12:39:06,INFO,user26,click_button,fail,click_button action fail
2025-08-25 12:40:11,DEBUG,user30,upload_file,fail,upload_file action fail
2025-08-25 12:41:33,ERROR,user19,upload_file,fail,upload_file action fail
2025-08-25 12:42:53,WARN,user34,view_page,fail,view_page action fail
2025-08-25 12:43:09,WARN,user14,upload_file,success,upload_file action success
2025-08-25 12:44:04,ERROR,user25,upload_file,fail,upload_file action fail
2025-08-25 12:45:59,INFO,user1,login,success,login action success
2025-08-25 12:46:21,ERROR,user2,login,success,login action success
2025-08-25 12:47:27,DEBUG,user48,click_button,success,click_button action success
2025-08-25 12:48:07,ERROR,user39,view_page,success,view_page action success
2025-08-25 12:49:05,INFO,user23,click_button,success,click_button action success
2025-08-25 12:50:57,INFO,user6,logout,fail,logout action fail
2025-08-25 12:51:42,ERROR,user50,login,fail,login action fail
2025-08-25 12:52:52,DEBUG,user26,logout,success,logout action success
2025-08-25 12:53:01,ERROR,user5,click_button,success,click_button action success
2025-08-25 12:54:28,ERROR,user27,login,fail,login action fail
2025-08-25 12:55:27,ERROR,user38,login,success,login action success
2025-08-25 12:56:41,DEBUG,user10,download_file,fail,download_file action fail
2025-08-25 12:57:30,ERROR,user44,logout,success,logout action success
2025-08-25 12:58:40,WARN,user21,view_page,success,view_page action success
2025-08-25 12:59:24,DEBUG,user43,download_file,success,download_file action success
2025-08-25 12:00:10,WARN,user35,upload_file,success,upload_file action success
2025-08-25 12:01:50,ERROR,user30,view_page,fail,view_page action fail
2025-08-25 12:02:06,ERROR,user15,view_page,fail,view_page action fail
2025-08-25 12:03:00,DEBUG,user21,download_file,success,download_file action success
2025-08-25 12:04:27,INFO,user8,download_file,success,download_file action success
2025-08-25 12:05:58,INFO,user15,upload_file,fail,upload_file action fail
2025-08-25 12:06:17,WARN,user39,click_button,fail,click_button action fail
2025-08-25 12:07:58,WARN,user2,upload_file,fail,upload_file action fail
2025-08-25 12:08:59,ERROR,user35,view_page,fail,view_page action fail
2025-08-25 12:09:19,WARN,user10,view_page,fail,view_page action fail
2025-08-25 12:10:41,DEBUG,user28,login,success,login action success
2025-08-25 12:11:11,ERROR,user39,click_button,success,click_button action success
2025-08-25 12:12:04,INFO,user17,upload_file,success,upload_file action success
2025-08-25 12:13:52,INFO,user26,upload_file,success,upload_file action success
2025-08-25 12:14:49,INFO,user31,logout,success,logout action success
2025-08-25 12:15:02,ERROR,user2,upload_file,fail,upload_file action fail
2025-08-25 12:16:15,DEBUG,user35,download_file,fail,download_file action fail
2025-08-25 12:17:53,WARN,user9,download_file,fail,download_file action fail
2025-08-25 12:18:29,DEBUG,user22,logout,success,logout action success
2025-08-25 12:19:38,ERROR,user3,logout,fail,logout action fail
2025-08-25 12:20:44,ERROR,user39,view_page,fail,view_page action fail
2025-08-25 12:21:30,DEBUG,user25,upload_file,fail,upload_file action fail
2025-08-25 12:22:03,INFO,user21,click_button,success,click_button action success
2025-08-25 12:23:14,INFO,user14,download_file,fail,download_file action fail
2025-08-25 12:24:24,WARN,user6,upload_file,success,upload_file action success
2025-08-25 12:25:01,WARN,user33,upload_file,fail,upload_file action fail
2025-08-25 12:26:17,ERROR,user13,login,success,login action success
2025-08-25 12:27:35,ERROR,user41,upload_file,success,upload_file action success
2025-08-25 12:28:56,WARN,user30,click_button,success,click_button action success
2025-08-25 12:29:58,DEBUG,user36,logout,success,logout action success
2025-08-25 12:30:34,WARN,user49,login,success,login action success
2025-08-25 12:31:08,INFO,user30,click_button,success,click_button action success
2025-08-25 12:32:45,DEBUG,user13,upload_file,success,upload_file action success
2025-08-25 12:33:43,DEBUG,user1,click_button,success,click_button action success
2025-08-25 12:34:47,ERROR,user3,login,fail,login action fail
2025-08-25 12:35:36,ERROR,user31,click_button,success,click_button action success
2025-08-25 12:36:37,ERROR,user3,download_file,fail,download_file action fail
2025-08-25 12:37:50,DEBUG,user30,login,success,login action success
2025-08-25 12:38:29,DEBUG,user38,logout,fail,logout action fail
2025-08-25 12:39:40,WARN,user38,view_page,fail,view_page action fail
2025-08-25 12:40:48,ERROR,user30,click_button,fail,click_button action fail
2025-08-25 12:41:48,INFO,user8,login,fail,login action fail
2025-08-25 12:42:48,DEBUG,user35,login,fail,login action fail
2025-08-25 12:43:21,INFO,user30,upload_file,fail,upload_file action fail
2025-08-25 12:44:38,WARN,user28,click_button,fail,click_button action fail
2025-08-25 12:45:13,WARN,user31,download_file,fail,download_file action fail
2025-08-25 12:46:22,INFO,user32,click_button,fail,click_button action fail
2025-08-25 12:47:33,WARN,user47,logout,success,logout action success
2025-08-25 12:48:14,WARN,user12,view_page,success,view_page action success
2025-08-25 12:49:25,DEBUG,user31,logout,success,logout action success
2025-08-25 12:50:45,DEBUG,user48,upload_file,fail,upload_file action fail
2025-08-25 12:51:11,ERROR,user39,click_button,success,click_button action success
2025-08-25 12:52:25,INFO,user16,upload_file,success,upload_file action success
2025-08-25 12:53:50,ERROR,user17,login,success,login action success
2025-08-25 12:54:51,ERROR,user2,login,fail,login action fail
2025-08-25 12:55:36,DEBUG,user15,logout,fail,logout action fail
2025-08-25 12:56:20,INFO,user45,upload_file,success,upload_file action success
2025-08-25 12:57:05,INFO,user45,download_file,fail,download_file action fail
2025-08-25 12:58:54,INFO,user18,login,fail,login action fail
2025-08-25 12:59:31,WARN,user41,click_button,fail,click_button action fail
2025-08-25 12:00:19,DEBUG,user37,upload_file,fail,upload_file action fail
2025-08-25 12:01:22,DEBUG,user14,logout,fail,logout action fail
2025-08-25 12:02:09,ERROR,user26,view_page,success,view_page action success
2025-08-25 12:03:41,INFO,user31,logout,success,logout action success
2025-08-25 12:04:46,WARN,user35,click_button,success,click_button action success
2025-08-25 12:05:47,WARN,user11,download_file,fail,download_file action fail
2025-08-25 12:06:23,WARN,user24,download_file,success,download_file action success
2025-08-25 12:07:38,INFO,user32,logout,fail,logout action fail
2025-08-25 12:08:43,DEBUG,user49,view_page,success,view_page action success
2025-08-25 12:09:39,WARN,user48,click_button,fail,click_button action fail
2025-08-25 12:10:29,WARN,user30,login,fail,login action fail
2025-08-25 12:11:47,WARN,user21,download_file,success,download_file action success
2025-08-25 12:12:14,ERROR,user36,login,fail,login action fail
2025-08-25 12:13:51,INFO,user15,download_file,success,download_file action success
2025-08-25 12:14:35,INFO,user25,logout,fail,logout action fail
2025-08-25 12:15:03,DEBUG,user46,upload_file,fail,upload_file action fail
2025-08-25 12:16:07,ERROR,user20,download_file,fail,download_file action fail
2025-08-25 12:17:24,DEBUG,user25,download_file,success,download_file action success
2025-08-25 12:18:32,INFO,user48,view_page,success,view_page action success
2025-08-25 12:19:26,ERROR,user18,download_file,success,download_file action success
2025-08-25 12:20:11,WARN,user37,logout,success,logout action success
2025-08-25 12:21:19,ERROR,user46,click_button,success,click_button action success
2025-08-25 12:22:37,DEBUG,user47,logout,success,logout action success
2025-08-25 12:23:22,DEBUG,user12,login,success,login action success
2025-08-25 12:24:55,INFO,user12,upload_file,fail,upload_file action fail
2025-08-25 12:25:00,ERROR,user25,view_page,success,view_page action success
2025-08-25 12:26:49,WARN,user42,click_button,fail,click_button action fail
2025-08-25 12:27:48,DEBUG,user31,click_button,fail,click_button action fail
2025-08-25 12:28:44,DEBUG,user44,download_file,success,download_file action success
2025-08-25 12:29:48,ERROR,user42,logout,success,logout action success
2025-08-25 12:30:16,INFO,user8,view_page,success,view_page action success
2025-08-25 12:31:25,DEBUG,user25,click_button,fail,click_button action fail
2025-08-25 12:32:27,INFO,user17,view_page,fail,view_page action fail
2025-08-25 12:33:45,DEBUG,user37,upload_file,fail,upload_file action fail
2025-08-25 12:34:03,WARN,user24,upload_file,success,upload_file action success
2025-08-25 12:35:45,DEBUG,user28,view_page,fail,view_page action fail
2025-08-25 12:36:47,ERROR,user4,click_button,success,click_button action success
2025-08-25 12:37:25,DEBUG,user2,login,fail,login action fail
2025-08-25 12:38:25,DEBUG,user18,click_button,success,click_button action success
2025-08-25 12:39:59,WARN,user30,login,fail,login action fail
2025-08-25 12:40:06,ERROR,user46,login,success,login action success
2025-08-25 12:41:26,WARN,user8,click_button,fail,click_button action fail
2025-08-25 12:42:53,ERROR,user48,view_page,success,view_page action success
2025-08-25 12:43:55,DEBUG,user31,logout,fail,logout action fail
2025-08-25 12:44:04,DEBUG,user32,upload_file,fail,upload_file action fail
2025-08-25 12:45:49,DEBUG,user41,click_button,fail,click_button action fail
2025-08-25 12:46:41,DEBUG,user19,view_page,success,view_page action success
2025-08-25 12:47:53,INFO,user36,logout,fail,logout action fail
2025-08-25 12:48:37,ERROR,user38,login,success,login action success
2025-08-25 12:49:40,INFO,user24,logout,fail,logout action fail
2025-08-25 12:50:51,DEBUG,user16,click_button,fail,click_button action fail
2025-08-25 12:51:35,INFO,user47,download_file,fail,download_file action fail
2025-08-25 12:52:30,ERROR,user37,view_page,success,view_page action success
2025-08-25 12:53:42,WARN,user3,click_button,fail,click_button action fail
2025-08-25 12:54:06,ERROR,user24,upload_file,success,upload_file action success
2025-08-25 12:55:33,DEBUG,user41,view_page,success,view_page action success
2025-08-25 12:56:46,ERROR,user33,click_button,fail,click_button action fail
2025-08-25 12:57:45,DEBUG,user14,logout,fail,logout action fail
2025-08-25 12:58:28,ERROR,user48,upload_file,success,upload_file action success
2025-08-25 12:59:49,WARN,user26,login,success,login action success
2025-08-25 12:00:43,DEBUG,user4,upload_file,success,upload_file action success
2025-08-25 12:01:26,ERROR,user41,upload_file,fail,upload_file action fail
2025-08-25 12:02:06,ERROR,user35,login,fail,login action fail
2025-08-25 12:03:48,ERROR,user28,view_page,fail,view_page action fail
2025-08-25 12:04:09,WARN,user42,login,success,login action success
2025-08-25 12:05:03,WARN,user42,upload_file,success,upload_file action success
2025-08-25 12:06:11,ERROR,user34,upload_file,success,upload_file action success
2025-08-25 12:07:22,WARN,user15,download_file,fail,download_file action fail
2025-08-25 12:08:13,DEBUG,user39,upload_file,success,upload_file action success
2025-08-25 12:09:18,INFO,user20,logout,fail,logout action fail
2025-08-25 12:10:20,ERROR,user47,logout,fail,logout action fail
2025-08-25 12:11:48,ERROR,user13,view_page,fail,view_page action fail
2025-08-25 12:12:46,INFO,user49,view_page,success,view_page action success
2025-08-25 12:13:35,ERROR,user14,login,fail,login action fail
2025-08-25 12:14:55,INFO,user32,upload_file,success,upload_file action success
2025-08-25 12:15:30,INFO,user8,logout,fail,logout action fail
2025-08-25 12:16:14,INFO,user20,logout,fail,logout action fail
2025-08-25 12:17:15,WARN,user44,view_page,fail,view_page action fail
2025-08-25 12:18:27,INFO,user30,click_button,fail,click_button action fail
2025-08-25 12:19:06,INFO,user47,logout,fail,logout action fail
2025-08-25 12:20:46,ERROR,user2,upload_file,fail,upload_file action fail
2025-08-25 12:21:30,ERROR,user31,upload_file,success,upload_file action success
2025-08-25 12:22:59,ERROR,user32,click_button,success,click_button action success
2025-08-25 12:23:00,INFO,user43,login,fail,login action fail
2025-08-25 12:24:34,DEBUG,user39,view_page,success,view_page action success
2025-08-25 12:25:42,DEBUG,user43,view_page,success,view_page action success
2025-08-25 12:26:49,WARN,user42,login,fail,login action fail
2025-08-25 12:27:45,DEBUG,user21,upload_file,success,upload_file action success
2025-08-25 12:28:14,ERROR,user2,download_file,fail,download_file action fail
2025-08-25 12:29:15,INFO,user49,click_button,success,click_button action success
2025-08-25 12:30:16,DEBUG,user38,view_page,fail,view_page action fail
2025-08-25 12:31:24,ERROR,user8,view_page,fail,view_page action fail
2025-08-25 12:32:58,DEBUG,user10,view_page,success,view_page action success
2025-08-25 12:33:24,ERROR,user16,download_file,success,download_file action success
2025-08-25 12:34:18,DEBUG,user15,view_page,success,view_page action success
2025-08-25 12:35:04,DEBUG,user13,logout,fail,logout action fail
2025-08-25 12:36:52,ERROR,user35,upload_file,success,upload_file action success
2025-08-25 12:37:06,WARN,user25,login,fail,login action fail
2025-08-25 12:38:39,INFO,user45,download_file,fail,download_file action fail
2025-08-25 12:39:13,ERROR,user48,view_page,fail,view_page action fail
2025-08-25 12:40:18,INFO,user39,view_page,fail,view_page action fail
2025-08-25 12:41:38,DEBUG,user17,upload_file,success,upload_file action success
2025-08-25 12:42:58,WARN,user37,view_page,fail,view_page action fail
2025-08-25 12:43:37,DEBUG,user27,view_page,fail,view_page action fail
2025-08-25 12:44:38,WARN,user6,upload_file,success,upload_file action success
2025-08-25 12:45:37,INFO,user48,login,success,login action success
2025-08-25 12:46:55,WARN,user26,login,success,login action success
2025-08-25 12:47:19,WARN,user43,download_file,success,download_file action success
2025-08-25 12:48:38,ERROR,user43,click_button,success,click_button action success
2025-08-25 12:49:19,DEBUG,user19,download_file,success,download_file action success
2025-08-25 12:50:00,ERROR,user36,click_button,success,click_button action success
2025-08-25 12:51:11,WARN,user2,upload_file,success,upload_file action success
2025-08-25 12:52:49,INFO,user43,view_page,success,view_page action success
2025-08-25 12:53:06,DEBUG,user15,logout,fail,logout action fail
2025-08-25 12:54:36,DEBUG,user39,download_file,fail,download_file action fail
2025-08-25 12:55:22,INFO,user17,logout,fail,logout action fail
2025-08-25 12:56:17,DEBUG,user3,click_button,fail,click_button action fail
2025-08-25 12:57:07,INFO,user26,view_page,success,view_page action success
2025-08-25 12:58:44,WARN,user41,click_button,fail,click_button action fail
2025-08-25 12:59:21,ERROR,user15,logout,fail,logout action fail
2025-08-25 12:00:08,INFO,user17,view_page,success,view_page action success
2025-08-25 12:01:38,DEBUG,user2,logout,fail,logout action fail
2025-08-25 12:02:44,WARN,user43,logout,success,logout action success
2025-08-25 12:03:49,INFO,user46,download_file,fail,download_file action fail
2025-08-25 12:04:44,DEBUG,user9,logout,fail,logout action fail
2025-08-25 12:05:44,WARN,user27,download_file,fail,download_file action fail
2025-08-25 12:06:51,DEBUG,user39,logout,fail,logout action fail
2025-08-25 12:07:18,WARN,user14,view_page,success,view_page action success
2025-08-25 12:08:11,WARN,user7,logout,success,logout action success
2025-08-25 12:09:12,INFO,user40,download_file,fail,download_file action fail
2025-08-25 12:10:36,DEBUG,user41,upload_file,fail,upload_file action fail
2025-08-25 12:11:52,ERROR,user2,upload_file,fail,upload_file action fail
2025-08-25 12:12:56,WARN,user30,click_button,success,click_button action success
2025-08-25 12:13:52,INFO,user9,upload_file,success,upload_file action success
2025-08-25 12:14:13,WARN,user28,view_page,fail,view_page action fail
2025-08-25 12:15:21,DEBUG,user28,logout,fail,logout action fail
2025-08-25 12:16:21,INFO,user45,logout,fail,logout action fail
2025-08-25 12:17:27,DEBUG,user36,logout,success,logout action success
2025-08-25 12:18:49,ERROR,user50,upload_file,success,upload_file action success
2025-08-25 12:19:48,DEBUG,user36,upload_file,fail,upload_file action fail
2025-08-25 12:20:56,DEBUG,user21,upload_file,success,upload_file action success
2025-08-25 12:21:00,DEBUG,user17,logout,success,logout action success
2025-08-25 12:22:26,DEBUG,user17,download_file,success,download_file action success
2025-08-25 12:23:27,INFO,user47,click_button,fail,click_button action fail
2025-08-25 12:24:34,ERROR,user30,login,success,login action success
2025-08-25 12:25:11,INFO,user7,view_page,success,view_page action success
2025-08-25 12:26:45,INFO,user38,logout,success,logout action success
2025-08-25 12:27:05,DEBUG,user42,upload_file,fail,upload_file action fail
2025-08-25 12:28:04,ERROR,user17,upload_file,fail,upload_file action fail
2025-08-25 12:29:39,ERROR,user26,download_file,fail,download_file action fail
2025-08-25 12:30:55,DEBUG,user6,view_page,success,view_page action success
2025-08-25 12:31:17,INFO,user33,download_file,fail,download_file action fail
2025-08-25 12:32:53,WARN,user24,upload_file,fail,upload_file action fail
2025-08-25 12:33:40,INFO,user35,upload_file,success,upload_file action success
2025-08-25 12:34:52,ERROR,user28,download_file,fail,download_file action fail
2025-08-25 12:35:09,ERROR,user25,logout,success,logout action success
2025-08-25 12:36:35,INFO,user42,upload_file,fail,upload_file action fail
2025-08-25 12:37:03,ERROR,user21,upload_file,fail,upload_file action fail
2025-08-25 12:38:42,INFO,user13,logout,success,logout action success
2025-08-25 12:39:28,INFO,user5,logout,fail,logout action fail
2025-08-25 12:40:51,DEBUG,user20,upload_file,fail,upload_file action fail
2025-08-25 12:41:20,WARN,user47,download_file,fail,download_file action fail
2025-08-25 12:42:01,ERROR,user1,download_file,fail,download_file action fail
2025-08-25 12:43:59,WARN,user30,login,success,login action success
2025-08-25 12:44:13,DEBUG,user32,upload_file,fail,upload_file action fail
2025-08-25 12:45:54,INFO,user15,download_file,fail,download_file action fail
2025-08-25 12:46:08,DEBUG,user26,view_page,fail,view_page action fail
2025-08-25 12:47:32,DEBUG,user31,logout,success,logout action success
2025-08-25 12:48:12,ERROR,user34,upload_file,fail,upload_file action fail
2025-08-25 12:49:30,WARN,user17,upload_file,fail,upload_file action fail
2025-08-25 12:50:32,INFO,user24,upload_file,success,upload_file action success
2025-08-25 12:51:10,DEBUG,user23,upload_file,success,upload_file action success
2025-08-25 12:52:49,ERROR,user3,login,success,login action success
2025-08-25 12:53:58,DEBUG,user13,click_button,success,click_button action success
2025-08-25 12:54:29,ERROR,user1,upload_file,success,upload_file action success
2025-08-25 12:55:31,DEBUG,user41,upload_file,fail,upload_file action fail
2025-08-25 12:56:57,DEBUG,user11,upload_file,success,upload_file action success
2025-08-25 12:57:52,INFO,user34,logout,success,logout action success
2025-08-25 12:58:32,ERROR,user4,view_page,success,view_page action success
2025-08-25 12:59:35,WARN,user12,click_button,fail,click_button action fail
